movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year
3092.0,Movie 3092,Comedy,6.5,150.0,300.0,Scorsese,Actor A,2015.0
3093.0,Movie 3093,Horror,9.2,30.0,150.0,Tarantino,Actor C,2015.0
,Movie 3094,Sci-Fi,9.0,,300.0,Rajamouli,Actor C,2020.0
3095.0,Movie 3095,Drama,4.0,60.0,,Rajamouli,Actor D,2017.0
3096.0,Movie 3096,Romance,7.8,60.0,80.0,Tarantino,Actor B,2015.0
3097.0,Movie 3097,Thriller,,100.0,20.0,Nolan,Actor E,2016.0
3098.0,Movie 3098,Comedy,6.5,150.0,,Cameron,Actor D,2017.0
3099.0,Movie 3099,Horror,3.9,150.0,300.0,Scorsese,Actor D,2017.0
3100.0,Movie 3099,Drama,7.9,10.0,600.0,Nolan,Actor E,2022.0
3101.0,Movie 3101,Thriller,4.6,60.0,,Scorsese,Actor A,2021.0
3102.0,Movie 3102,Drama,9.1,60.0,600.0,Spielberg,Actor E,2021.0
3103.0,Movie 3103,Horror,5.9,100.0,80.0,Rajamouli,Actor C,2016.0
3104.0,Movie 3104,Sci-Fi,3.7,60.0,150.0,Rajamouli,Actor A,2022.0
3105.0,Movie 3105,Romance,8.6,,80.0,,Actor D,2022.0
3106.0,Movie 3106,Horror,7.5,,300.0,,Actor B,
3107.0,Movie 3107,Fantasy,5.2,30.0,600.0,,Actor A,2019.0
3108.0,Movie 3108,Action,7.4,,,,Actor B,2017.0
3109.0,Movie 3109,Romance,6.5,150.0,150.0,Cameron,,2018.0
3110.0,Movie 3110,Sci-Fi,4.2,10.0,20.0,Cameron,,2019.0
,Movie 3111,Thriller,7.9,150.0,80.0,Nolan,Actor C,
3112.0,Movie 3112,Drama,6.4,10.0,150.0,Scorsese,Actor C,2016.0
3113.0,Movie 3113,Comedy,4.3,60.0,600.0,Spielberg,Actor C,2020.0
3114.0,Movie 3114,Horror,7.1,60.0,150.0,Nolan,Actor D,2020.0
3115.0,Movie 3115,Thriller,5.8,10.0,80.0,,Actor C,2018.0
3116.0,Movie 3116,Action,,60.0,150.0,Scorsese,Actor C,2018.0
3117.0,Movie 3117,Fantasy,8.8,,80.0,Cameron,Actor A,2018.0
3118.0,Movie 3118,Horror,8.1,100.0,80.0,Cameron,Actor E,2016.0
3119.0,Movie 3119,Horror,8.3,,150.0,Cameron,Actor D,2017.0
3120.0,Movie 3120,Horror,3.6,150.0,80.0,Rajamouli,,2020.0
3121.0,Movie 3121,Horror,4.9,10.0,150.0,Cameron,Actor D,2022.0
3122.0,Movie 3122,Horror,4.4,,150.0,Cameron,Actor D,2020.0
3123.0,Movie 3123,Fantasy,9.0,150.0,150.0,,,2020.0
3124.0,Movie 3124,Thriller,8.5,30.0,150.0,Scorsese,Actor E,
3125.0,Movie 3124,Thriller,7.9,10.0,600.0,Spielberg,Actor E,2018.0
3126.0,Movie 3126,Horror,6.8,100.0,600.0,Rajamouli,,2019.0
3127.0,Movie 3127,Fantasy,8.7,10.0,600.0,Rajamouli,Actor A,2018.0
,Movie 3128,Romance,7.7,60.0,20.0,Nolan,Actor E,
3129.0,Movie 3129,Comedy,6.3,10.0,20.0,Cameron,Actor A,2020.0
3130.0,Movie 3130,Sci-Fi,7.8,,,Scorsese,Actor D,2022.0
3131.0,Movie 3131,Thriller,8.9,100.0,300.0,Cameron,Actor D,
3132.0,Movie 3132,Thriller,7.9,150.0,,,,2016.0
3133.0,Movie 3133,Drama,7.9,,20.0,Scorsese,Actor C,
3134.0,Movie 3134,Horror,8.9,10.0,,Scorsese,Actor D,2020.0
3135.0,Movie 3135,Sci-Fi,,100.0,80.0,Cameron,Actor B,
3136.0,Movie 3136,Sci-Fi,6.1,,600.0,Tarantino,Actor E,2018.0
3137.0,Movie 3137,Action,3.9,60.0,80.0,,Actor A,2017.0
3138.0,Movie 3138,Horror,8.8,10.0,80.0,Cameron,,2016.0
3139.0,Movie 3139,Thriller,5.0,150.0,80.0,Cameron,Actor D,2018.0
3140.0,Movie 3140,Romance,8.5,60.0,80.0,Scorsese,Actor C,2021.0
3141.0,Movie 3141,Action,4.1,60.0,600.0,Tarantino,Actor B,2021.0
3142.0,Movie 3142,Fantasy,3.6,150.0,600.0,Scorsese,Actor C,2016.0
3143.0,Movie 3143,Drama,8.2,30.0,80.0,Scorsese,Actor B,2016.0
3144.0,Movie 3144,Sci-Fi,3.9,,600.0,Cameron,Actor C,2021.0
,Movie 3145,Action,8.4,60.0,300.0,Tarantino,Actor C,2022.0
3146.0,Movie 3146,Horror,7.4,60.0,,,Actor D,2016.0
3147.0,Movie 3147,Action,3.5,60.0,20.0,Tarantino,Actor D,2021.0
3148.0,Movie 3148,Fantasy,4.3,,,Spielberg,Actor D,2017.0
3149.0,Movie 3149,Horror,6.9,60.0,20.0,Scorsese,,2018.0
3150.0,Movie 3149,Fantasy,8.8,60.0,20.0,Cameron,Actor E,2015.0
3151.0,Movie 3151,Fantasy,7.0,30.0,,,,2015.0
3152.0,Movie 3152,Comedy,7.8,30.0,150.0,Spielberg,Actor C,2019.0
3153.0,Movie 3153,Fantasy,5.4,,150.0,Tarantino,Actor E,2022.0
3154.0,Movie 3154,Drama,,10.0,,Rajamouli,Actor A,2021.0
3155.0,Movie 3155,Fantasy,6.0,60.0,80.0,Cameron,,2022.0
3156.0,Movie 3156,Thriller,7.2,60.0,300.0,Scorsese,Actor B,2022.0
3157.0,Movie 3157,Action,5.6,150.0,600.0,Spielberg,Actor A,2021.0
3158.0,Movie 3158,Horror,6.2,,20.0,,Actor A,2021.0
3159.0,Movie 3159,Horror,9.1,100.0,150.0,,Actor A,2021.0
3160.0,Movie 3160,Comedy,3.8,150.0,,Spielberg,,2015.0
3161.0,Movie 3161,Thriller,5.1,60.0,150.0,Spielberg,Actor A,2018.0
,Movie 3162,Drama,8.5,10.0,600.0,Cameron,Actor C,2022.0
3163.0,Movie 3163,Fantasy,6.7,100.0,600.0,Cameron,Actor A,
3164.0,Movie 3164,Action,7.1,60.0,600.0,Scorsese,Actor A,2018.0
3165.0,Movie 3165,Sci-Fi,8.5,60.0,20.0,Tarantino,Actor D,2020.0
3166.0,Movie 3166,Drama,5.2,,300.0,,Actor B,2019.0
3167.0,Movie 3167,Romance,8.2,60.0,20.0,Cameron,Actor D,2022.0
3168.0,Movie 3168,Drama,8.4,60.0,80.0,Rajamouli,Actor D,2018.0
3169.0,Movie 3169,Action,7.1,150.0,,Cameron,Actor D,2019.0
3170.0,Movie 3170,Horror,3.9,,20.0,Tarantino,,2016.0
3171.0,Movie 3171,Horror,8.6,,600.0,Nolan,Actor B,2018.0
3172.0,Movie 3172,Action,8.8,,300.0,Cameron,,2016.0
3173.0,Movie 3173,Thriller,,,600.0,,Actor E,2016.0
3174.0,Movie 3174,Comedy,7.5,150.0,300.0,Nolan,Actor D,2019.0
3175.0,Movie 3174,Drama,8.6,60.0,80.0,Cameron,Actor C,2020.0
3176.0,Movie 3176,Horror,6.9,60.0,,Tarantino,Actor B,2018.0
3177.0,Movie 3177,Action,5.6,10.0,80.0,Nolan,Actor E,2018.0
3178.0,Movie 3178,Thriller,5.2,,300.0,,Actor B,2021.0
,Movie 3179,Sci-Fi,9.1,150.0,600.0,Rajamouli,,2018.0
3180.0,Movie 3180,Fantasy,5.8,30.0,20.0,,Actor C,
3181.0,Movie 3181,Romance,9.0,10.0,80.0,Nolan,Actor B,
3182.0,Movie 3182,Thriller,5.5,,80.0,Spielberg,Actor C,2018.0
3183.0,Movie 3183,Comedy,3.7,100.0,600.0,Cameron,Actor D,2019.0
3184.0,Movie 3184,Fantasy,6.7,10.0,300.0,Rajamouli,,2015.0
3185.0,Movie 3185,Comedy,6.2,30.0,,,Actor B,
3186.0,Movie 3186,Thriller,5.7,100.0,300.0,Nolan,,2016.0
3187.0,Movie 3187,Thriller,6.5,60.0,20.0,,Actor D,2018.0
3188.0,Movie 3188,Action,4.9,60.0,,Nolan,Actor B,2019.0
3189.0,Movie 3189,Thriller,6.0,100.0,80.0,Rajamouli,Actor D,2020.0
3190.0,Movie 3190,Sci-Fi,3.9,60.0,,Spielberg,Actor B,2022.0
3191.0,Movie 3191,Drama,4.0,100.0,600.0,Nolan,Actor C,
3192.0,Movie 3192,Drama,,30.0,,Scorsese,Actor B,2018.0
3193.0,Movie 3193,Thriller,9.3,100.0,600.0,Spielberg,Actor B,2022.0
3194.0,Movie 3194,Romance,4.6,,150.0,Nolan,,2020.0
3195.0,Movie 3195,Comedy,8.1,60.0,80.0,Cameron,Actor E,2019.0
,Movie 3196,Fantasy,3.6,150.0,300.0,Rajamouli,Actor A,2020.0
3197.0,Movie 3197,Action,8.4,60.0,300.0,Tarantino,Actor B,2021.0
3198.0,Movie 3198,Thriller,4.9,,300.0,,Actor E,2016.0
3199.0,Movie 3199,Horror,8.7,30.0,600.0,,Actor B,2018.0
3200.0,Movie 3199,Sci-Fi,9.3,100.0,,Cameron,Actor B,2015.0
3201.0,Movie 3201,Drama,6.2,150.0,600.0,Spielberg,Actor C,2016.0
3202.0,Movie 3202,Thriller,7.3,30.0,150.0,Nolan,Actor D,2016.0
3203.0,Movie 3203,Comedy,8.5,100.0,20.0,Scorsese,Actor A,2015.0
3204.0,Movie 3204,Horror,5.7,100.0,20.0,Rajamouli,Actor A,2020.0
3205.0,Movie 3205,Sci-Fi,8.7,60.0,,Cameron,Actor E,
3206.0,Movie 3206,Sci-Fi,4.1,10.0,,Scorsese,Actor B,2017.0
3207.0,Movie 3207,Drama,6.6,150.0,,Spielberg,Actor B,2018.0
3208.0,Movie 3208,Action,9.3,150.0,600.0,Scorsese,Actor B,2017.0
3209.0,Movie 3209,Fantasy,9.3,60.0,150.0,Tarantino,Actor B,2019.0
3210.0,Movie 3210,Drama,6.4,100.0,20.0,Nolan,Actor E,
3211.0,Movie 3211,Action,,30.0,300.0,Rajamouli,Actor D,2020.0
3212.0,Movie 3212,Horror,5.7,30.0,,,Actor B,2021.0
,Movie 3213,Fantasy,7.0,150.0,,Cameron,Actor A,2017.0
3214.0,Movie 3214,Action,6.3,100.0,80.0,Scorsese,,2016.0
3215.0,Movie 3215,Fantasy,8.3,150.0,150.0,Rajamouli,Actor B,2018.0
3216.0,Movie 3216,Fantasy,5.2,30.0,300.0,Tarantino,Actor C,2022.0
3217.0,Movie 3217,Comedy,6.8,30.0,80.0,,Actor A,2018.0
3218.0,Movie 3218,Comedy,4.4,,,Nolan,Actor E,2018.0
3219.0,Movie 3219,Sci-Fi,9.2,100.0,150.0,Scorsese,Actor E,2022.0
3220.0,Movie 3220,Romance,4.9,30.0,20.0,Rajamouli,Actor B,2022.0
3221.0,Movie 3221,Horror,3.7,,,Nolan,Actor E,2021.0
3222.0,Movie 3222,Comedy,7.8,100.0,,Rajamouli,Actor C,2019.0
3223.0,Movie 3223,Romance,4.1,10.0,80.0,Rajamouli,Actor E,2018.0
3224.0,Movie 3224,Action,7.6,,150.0,Rajamouli,Actor C,
3225.0,Movie 3224,Horror,4.3,150.0,600.0,Cameron,Actor E,
3226.0,Movie 3226,Action,4.4,30.0,80.0,Scorsese,Actor C,2019.0
3227.0,Movie 3227,Drama,8.7,150.0,80.0,Nolan,Actor E,2021.0
3228.0,Movie 3228,Romance,5.8,150.0,80.0,,,2021.0
3229.0,Movie 3229,Comedy,5.6,,150.0,Nolan,Actor E,2017.0
,Movie 3230,Comedy,,150.0,,Cameron,,2022.0
3231.0,Movie 3231,Drama,5.5,60.0,600.0,Rajamouli,Actor C,2022.0
3232.0,Movie 3232,Thriller,5.1,,,Rajamouli,,2021.0
3233.0,Movie 3233,Action,8.2,150.0,150.0,Rajamouli,Actor C,2016.0
3234.0,Movie 3234,Action,9.2,60.0,150.0,Scorsese,Actor D,2020.0
3235.0,Movie 3235,Fantasy,5.0,150.0,20.0,Tarantino,Actor D,
3236.0,Movie 3236,Action,7.2,30.0,20.0,Tarantino,Actor E,
3237.0,Movie 3237,Fantasy,8.4,150.0,80.0,Cameron,Actor A,2022.0
3238.0,Movie 3238,Fantasy,5.4,10.0,80.0,Tarantino,Actor E,2017.0
3239.0,Movie 3239,Sci-Fi,8.8,10.0,150.0,Scorsese,Actor B,
3240.0,Movie 3240,Drama,9.4,60.0,80.0,Rajamouli,Actor A,2015.0
3241.0,Movie 3241,Sci-Fi,4.8,,150.0,Tarantino,Actor A,2017.0
3242.0,Movie 3242,Fantasy,3.6,10.0,150.0,Tarantino,Actor D,2017.0
3243.0,Movie 3243,Drama,6.9,30.0,300.0,Rajamouli,Actor E,2020.0
3244.0,Movie 3244,Comedy,5.5,60.0,300.0,Scorsese,,2022.0
3245.0,Movie 3245,Action,7.8,100.0,80.0,Tarantino,,2022.0
3246.0,Movie 3246,Drama,5.0,,600.0,Rajamouli,Actor C,2017.0
,Movie 3247,Sci-Fi,8.6,30.0,80.0,Rajamouli,Actor B,
3248.0,Movie 3248,Drama,7.5,60.0,20.0,Rajamouli,Actor D,2017.0
3249.0,Movie 3249,Drama,,,300.0,Rajamouli,Actor C,2020.0
3250.0,Movie 3249,Fantasy,4.1,,300.0,Rajamouli,Actor C,2016.0
3251.0,Movie 3251,Fantasy,7.5,60.0,300.0,Rajamouli,Actor A,2019.0
3252.0,Movie 3252,Comedy,5.8,10.0,20.0,Cameron,Actor B,2022.0
3253.0,Movie 3253,Sci-Fi,9.4,30.0,600.0,Scorsese,Actor D,2016.0
3254.0,Movie 3254,Horror,4.0,,20.0,Tarantino,Actor B,
3255.0,Movie 3255,Comedy,4.5,30.0,300.0,Scorsese,,2020.0
3256.0,Movie 3256,Thriller,6.5,30.0,600.0,Rajamouli,Actor C,
3257.0,Movie 3257,Romance,6.4,150.0,20.0,Tarantino,Actor A,2020.0
3258.0,Movie 3258,Thriller,4.5,150.0,,Rajamouli,,
3259.0,Movie 3259,Fantasy,8.4,30.0,,Nolan,Actor D,2017.0
3260.0,Movie 3260,Sci-Fi,5.6,100.0,600.0,Spielberg,Actor C,2020.0
3261.0,Movie 3261,Thriller,7.5,30.0,20.0,,Actor E,2015.0
3262.0,Movie 3262,Action,8.2,30.0,150.0,Spielberg,Actor D,2019.0
3263.0,Movie 3263,Sci-Fi,8.1,,600.0,,Actor B,2021.0
,Movie 3264,Romance,4.0,150.0,20.0,,Actor B,2019.0
3265.0,Movie 3265,Thriller,9.4,100.0,20.0,Spielberg,Actor E,2021.0
3266.0,Movie 3266,Horror,7.4,60.0,300.0,Scorsese,Actor E,2022.0
3267.0,Movie 3267,Comedy,7.1,30.0,,Scorsese,Actor D,2022.0
3268.0,Movie 3268,Fantasy,,100.0,600.0,Nolan,Actor A,
3269.0,Movie 3269,Horror,5.3,30.0,,Scorsese,Actor D,2018.0
3270.0,Movie 3270,Drama,5.2,10.0,300.0,Cameron,Actor C,
3271.0,Movie 3271,Action,9.0,150.0,,Spielberg,,2021.0
3272.0,Movie 3272,Sci-Fi,5.4,30.0,80.0,Nolan,Actor D,2020.0
3273.0,Movie 3273,Fantasy,8.8,10.0,20.0,,Actor D,2020.0
3274.0,Movie 3274,Drama,6.1,,600.0,Rajamouli,Actor D,2019.0
3275.0,Movie 3274,Sci-Fi,6.1,10.0,300.0,Scorsese,,2018.0
3276.0,Movie 3276,Action,9.4,,80.0,,Actor C,2020.0
3277.0,Movie 3277,Romance,8.9,,20.0,Tarantino,Actor B,2021.0
3278.0,Movie 3278,Thriller,7.7,,20.0,Tarantino,Actor E,2018.0
3279.0,Movie 3279,Horror,9.2,30.0,150.0,Tarantino,Actor C,2020.0
3280.0,Movie 3280,Sci-Fi,4.7,100.0,,Nolan,Actor B,2022.0
,Movie 3281,Sci-Fi,7.4,100.0,300.0,Spielberg,Actor B,2021.0
3282.0,Movie 3282,Thriller,6.7,10.0,80.0,Scorsese,Actor A,2018.0
3283.0,Movie 3283,Sci-Fi,7.2,100.0,300.0,Nolan,Actor A,2016.0
3284.0,Movie 3284,Drama,3.7,150.0,80.0,Cameron,,2017.0
3285.0,Movie 3285,Fantasy,7.8,150.0,600.0,Scorsese,Actor C,2015.0
3286.0,Movie 3286,Horror,5.2,150.0,600.0,Spielberg,Actor B,2018.0
3287.0,Movie 3287,Drama,,10.0,600.0,Tarantino,,2022.0
3288.0,Movie 3288,Comedy,4.9,,20.0,Cameron,Actor C,2022.0
3289.0,Movie 3289,Comedy,6.3,,80.0,Tarantino,Actor D,2020.0
3290.0,Movie 3290,Thriller,7.0,60.0,20.0,Spielberg,Actor C,2020.0
3291.0,Movie 3291,Comedy,7.7,100.0,600.0,Nolan,Actor E,2018.0
3292.0,Movie 3292,Fantasy,9.2,30.0,600.0,Cameron,Actor A,2015.0
3293.0,Movie 3293,Horror,8.0,,300.0,Spielberg,Actor E,2019.0
3294.0,Movie 3294,Sci-Fi,5.6,100.0,80.0,Scorsese,Actor D,2015.0
3295.0,Movie 3295,Comedy,5.4,150.0,80.0,Scorsese,,2020.0
3296.0,Movie 3296,Sci-Fi,7.1,100.0,,Cameron,Actor D,2019.0
3297.0,Movie 3297,Drama,6.8,10.0,150.0,Scorsese,Actor B,2015.0
,Movie 3298,Fantasy,6.1,100.0,,Spielberg,,2017.0
3299.0,Movie 3299,Romance,8.0,60.0,80.0,Spielberg,Actor C,2018.0
3300.0,Movie 3299,Sci-Fi,6.8,10.0,150.0,Scorsese,,2019.0
3301.0,Movie 3301,Comedy,8.7,60.0,300.0,Rajamouli,Actor A,2015.0
3302.0,Movie 3302,Thriller,9.0,10.0,,Rajamouli,Actor E,2016.0
3303.0,Movie 3303,Sci-Fi,9.2,,80.0,Cameron,Actor E,2022.0
3304.0,Movie 3304,Comedy,8.1,10.0,300.0,Cameron,Actor E,2017.0
3305.0,Movie 3305,Thriller,7.5,150.0,600.0,Tarantino,Actor A,2019.0
3306.0,Movie 3306,Thriller,,,300.0,Tarantino,Actor C,2019.0
3307.0,Movie 3307,Sci-Fi,4.3,30.0,150.0,Spielberg,Actor E,2015.0
3308.0,Movie 3308,Horror,6.3,60.0,600.0,Rajamouli,,2017.0
3309.0,Movie 3309,Action,7.5,60.0,300.0,Scorsese,Actor D,2018.0
3310.0,Movie 3310,Drama,8.5,30.0,150.0,Spielberg,Actor D,2021.0
3311.0,Movie 3311,Romance,7.9,60.0,600.0,Scorsese,Actor A,2021.0
3312.0,Movie 3312,Horror,4.8,150.0,150.0,Cameron,Actor D,
3313.0,Movie 3313,Drama,5.3,100.0,600.0,Rajamouli,Actor D,2018.0
3314.0,Movie 3314,Sci-Fi,9.4,,80.0,Rajamouli,Actor C,2016.0
,Movie 3315,Thriller,5.5,10.0,600.0,Spielberg,Actor A,2017.0
3316.0,Movie 3316,Comedy,5.8,150.0,80.0,Tarantino,Actor D,2022.0
3317.0,Movie 3317,Comedy,4.5,150.0,80.0,Scorsese,Actor C,2022.0
3318.0,Movie 3318,Romance,3.9,,150.0,Cameron,Actor C,2017.0
3319.0,Movie 3319,Romance,7.0,150.0,80.0,Nolan,Actor A,2019.0
3320.0,Movie 3320,Drama,5.4,,20.0,Scorsese,Actor A,2016.0
3321.0,Movie 3321,Romance,9.4,,300.0,Scorsese,Actor E,2016.0
3322.0,Movie 3322,Drama,3.7,10.0,80.0,Scorsese,Actor D,2022.0
3323.0,Movie 3323,Action,5.4,100.0,80.0,Cameron,Actor D,2018.0
3324.0,Movie 3324,Fantasy,6.6,,80.0,Tarantino,Actor C,2015.0
3325.0,Movie 3324,Action,,100.0,80.0,Scorsese,Actor C,2016.0
3326.0,Movie 3326,Fantasy,8.3,60.0,150.0,Cameron,Actor E,2022.0
3327.0,Movie 3327,Comedy,6.0,60.0,600.0,Nolan,Actor B,2017.0
3328.0,Movie 3328,Horror,5.8,150.0,150.0,Nolan,Actor D,2017.0
3329.0,Movie 3329,Romance,6.5,30.0,,Nolan,,2019.0
3330.0,Movie 3330,Horror,6.1,10.0,150.0,Rajamouli,,
3331.0,Movie 3331,Fantasy,5.4,60.0,600.0,Nolan,Actor D,2018.0
,Movie 3332,Fantasy,7.3,100.0,20.0,Nolan,Actor B,2019.0
3333.0,Movie 3333,Comedy,7.1,10.0,600.0,Rajamouli,,2019.0
3334.0,Movie 3334,Action,7.0,10.0,20.0,Scorsese,Actor E,2015.0
3335.0,Movie 3335,Romance,8.0,150.0,20.0,Rajamouli,Actor E,2019.0
3336.0,Movie 3336,Romance,7.2,30.0,300.0,,Actor C,
3337.0,Movie 3337,Drama,8.1,150.0,,Scorsese,,2015.0
3338.0,Movie 3338,Action,4.2,,150.0,Tarantino,Actor E,2017.0
3339.0,Movie 3339,Romance,8.1,100.0,80.0,Scorsese,Actor B,2015.0
3340.0,Movie 3340,Action,4.2,100.0,300.0,Nolan,Actor C,2022.0
3341.0,Movie 3341,Comedy,3.8,10.0,20.0,Scorsese,Actor A,2016.0
3342.0,Movie 3342,Thriller,7.4,10.0,600.0,Tarantino,Actor E,2018.0
3343.0,Movie 3343,Thriller,9.0,60.0,600.0,Nolan,Actor E,2018.0
3344.0,Movie 3344,Thriller,,10.0,,Spielberg,Actor C,2022.0
3345.0,Movie 3345,Drama,6.5,60.0,150.0,Scorsese,Actor C,2022.0
3346.0,Movie 3346,Romance,7.5,30.0,600.0,,Actor C,2020.0
3347.0,Movie 3347,Drama,3.7,150.0,600.0,Tarantino,Actor B,2015.0
3348.0,Movie 3348,Romance,3.7,100.0,600.0,,Actor C,2018.0
,Movie 3349,Horror,6.5,100.0,600.0,Rajamouli,,2015.0
3350.0,Movie 3349,Sci-Fi,9.1,30.0,300.0,Spielberg,Actor E,2021.0
3351.0,Movie 3351,Fantasy,5.4,10.0,150.0,Rajamouli,Actor B,
3352.0,Movie 3352,Romance,7.2,10.0,80.0,Rajamouli,Actor B,2015.0
3353.0,Movie 3353,Horror,4.6,60.0,20.0,,,2016.0
3354.0,Movie 3354,Fantasy,5.6,60.0,,Rajamouli,,2022.0
3355.0,Movie 3355,Comedy,8.9,100.0,,Rajamouli,Actor B,2020.0
3356.0,Movie 3356,Fantasy,6.7,150.0,150.0,,Actor E,2018.0
3357.0,Movie 3357,Romance,5.2,,600.0,,Actor B,2017.0
3358.0,Movie 3358,Action,4.9,100.0,80.0,,Actor C,2021.0
3359.0,Movie 3359,Romance,5.5,100.0,600.0,Nolan,Actor D,2022.0
3360.0,Movie 3360,Romance,4.5,10.0,,Scorsese,Actor E,2021.0
3361.0,Movie 3361,Romance,5.4,150.0,20.0,Rajamouli,,
3362.0,Movie 3362,Horror,8.1,30.0,20.0,Scorsese,Actor D,2015.0
3363.0,Movie 3363,Drama,,30.0,600.0,,Actor D,2018.0
3364.0,Movie 3364,Fantasy,3.7,10.0,,Rajamouli,Actor A,2019.0
3365.0,Movie 3365,Thriller,4.1,100.0,600.0,Rajamouli,Actor B,2019.0
,Movie 3366,Horror,6.8,30.0,80.0,Spielberg,Actor E,2018.0
3367.0,Movie 3367,Thriller,8.2,60.0,300.0,Tarantino,Actor B,2017.0
3368.0,Movie 3368,Romance,7.9,100.0,80.0,Rajamouli,Actor B,2018.0
3369.0,Movie 3369,Thriller,8.2,,150.0,Rajamouli,Actor A,2016.0
3370.0,Movie 3370,Horror,7.3,30.0,300.0,Rajamouli,Actor A,2020.0
3371.0,Movie 3371,Romance,6.4,,150.0,Tarantino,Actor A,2019.0
3372.0,Movie 3372,Thriller,7.2,100.0,20.0,Scorsese,,2019.0
3373.0,Movie 3373,Horror,3.9,150.0,20.0,Scorsese,Actor E,2018.0
3374.0,Movie 3374,Horror,4.6,60.0,20.0,Nolan,Actor E,2020.0
3375.0,Movie 3374,Action,8.4,60.0,20.0,Rajamouli,Actor A,2020.0
3376.0,Movie 3376,Thriller,4.2,150.0,600.0,Cameron,Actor D,2020.0
3377.0,Movie 3377,Fantasy,5.7,150.0,80.0,Scorsese,Actor E,2015.0
3378.0,Movie 3378,Sci-Fi,6.4,60.0,20.0,Nolan,Actor C,2021.0
3379.0,Movie 3379,Horror,4.9,30.0,,,Actor D,2016.0
3380.0,Movie 3380,Fantasy,6.1,100.0,600.0,Spielberg,Actor C,2020.0
3381.0,Movie 3381,Fantasy,5.2,60.0,300.0,,Actor C,2016.0
3382.0,Movie 3382,Action,,150.0,600.0,Rajamouli,Actor E,2022.0
,Movie 3383,Horror,8.7,,300.0,Tarantino,,2018.0
3384.0,Movie 3384,Sci-Fi,6.1,150.0,600.0,Nolan,Actor B,2017.0
3385.0,Movie 3385,Romance,8.0,150.0,80.0,Rajamouli,Actor E,2022.0
3386.0,Movie 3386,Comedy,6.1,,150.0,Spielberg,Actor B,2016.0
3387.0,Movie 3387,Fantasy,9.1,10.0,300.0,Cameron,Actor B,
3388.0,Movie 3388,Comedy,6.1,100.0,20.0,Scorsese,Actor C,2019.0
3389.0,Movie 3389,Sci-Fi,8.2,100.0,150.0,Rajamouli,Actor C,2016.0
3390.0,Movie 3390,Romance,5.8,60.0,300.0,Scorsese,Actor A,
3391.0,Movie 3391,Sci-Fi,6.8,30.0,,Scorsese,Actor D,2022.0
3392.0,Movie 3392,Thriller,8.0,,,Scorsese,,2021.0
3393.0,Movie 3393,Sci-Fi,6.0,60.0,150.0,Tarantino,Actor A,2022.0
3394.0,Movie 3394,Horror,4.8,10.0,150.0,Tarantino,Actor B,2018.0
3395.0,Movie 3395,Romance,9.1,,150.0,,Actor D,2022.0
3396.0,Movie 3396,Action,5.0,30.0,150.0,Nolan,Actor C,2019.0
3397.0,Movie 3397,Drama,5.6,,80.0,Scorsese,Actor E,2017.0
3398.0,Movie 3398,Horror,4.9,150.0,150.0,Rajamouli,Actor A,2022.0
3399.0,Movie 3399,Fantasy,7.6,150.0,,Spielberg,Actor D,2016.0
,Movie 3399,Drama,4.4,60.0,20.0,Tarantino,Actor B,2020.0
3401.0,Movie 3401,Fantasy,,150.0,300.0,Tarantino,Actor B,2016.0
3402.0,Movie 3402,Thriller,4.1,150.0,20.0,Tarantino,Actor C,2021.0
3403.0,Movie 3403,Drama,3.6,30.0,80.0,,Actor D,2016.0
3404.0,Movie 3404,Comedy,5.2,30.0,80.0,Tarantino,Actor D,2022.0
3405.0,Movie 3405,Action,7.7,60.0,300.0,Nolan,Actor C,2015.0
3406.0,Movie 3406,Thriller,9.2,30.0,20.0,Rajamouli,Actor A,2021.0
3407.0,Movie 3407,Thriller,5.5,60.0,20.0,Cameron,,2018.0
3408.0,Movie 3408,Comedy,8.6,100.0,150.0,Rajamouli,Actor D,2015.0
3409.0,Movie 3409,Drama,4.6,60.0,20.0,Nolan,Actor C,2020.0
3410.0,Movie 3410,Sci-Fi,6.0,150.0,80.0,Spielberg,,2017.0
3411.0,Movie 3411,Sci-Fi,4.7,10.0,150.0,Tarantino,Actor D,2022.0
3412.0,Movie 3412,Horror,4.5,100.0,600.0,Nolan,Actor D,2016.0
3413.0,Movie 3413,Action,6.9,100.0,80.0,Scorsese,Actor D,2016.0
3414.0,Movie 3414,Action,4.4,10.0,150.0,Rajamouli,Actor C,2020.0
3415.0,Movie 3415,Thriller,5.4,60.0,600.0,Cameron,Actor A,2018.0
3416.0,Movie 3416,Thriller,5.9,10.0,300.0,Scorsese,Actor A,2020.0
,Movie 3417,Action,8.1,60.0,80.0,Rajamouli,Actor C,
3418.0,Movie 3418,Sci-Fi,3.9,100.0,20.0,Rajamouli,,2020.0
3419.0,Movie 3419,Action,6.1,,150.0,,,
3420.0,Movie 3420,Drama,,60.0,600.0,Scorsese,,2016.0
3421.0,Movie 3421,Thriller,8.6,30.0,80.0,Rajamouli,Actor E,2016.0
3422.0,Movie 3422,Horror,4.8,60.0,20.0,,Actor B,2018.0
3423.0,Movie 3423,Sci-Fi,9.2,10.0,150.0,,Actor B,2016.0
3424.0,Movie 3424,Thriller,6.8,150.0,600.0,Rajamouli,,2022.0
