movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year,profit
2670,Movie 3422,Horror,4.8,60.0,20.0,Unknown,Actor B,2018,-40.0
2671,Movie 3423,Sci-Fi,9.2,10.0,150.0,Unknown,Actor B,2016,140.0
2672,Movie 3424,Sci-Fi,8.1,30.0,20.0,Nolan,Actor B,2022,-10.0
2673,Movie 3426,Fantasy,3.5,60.0,0.0,Rajamouli,Actor B,2017,-60.0
2674,Movie 3427,Sci-Fi,9.2,100.0,20.0,Scorsese,Actor E,2018,-80.0
2675,Movie 3428,Romance,5.9,100.0,600.0,Nolan,Unknown,2019,500.0
2676,Movie 3429,Romance,3.6,30.0,0.0,Spielberg,Unknown,2016,-30.0
2677,Movie 343,Horror,6.1,60.0,0.0,Tarantino,Actor B,2018,-60.0
2678,Movie 3430,Romance,9.2,100.0,300.0,Scorsese,Actor A,2018,200.0
2679,Movie 3431,Comedy,4.4,150.0,20.0,Tarantino,Actor D,2015,-130.0
2680,Movie 3432,Romance,6.9,10.0,80.0,Unknown,Unknown,2015,70.0
2681,Movie 3433,Drama,6.5,150.0,300.0,Nolan,Actor D,2018,150.0
2682,Movie 3434,Comedy,6.6,30.0,0.0,Unknown,Actor C,2020,-30.0
2683,Movie 3435,Action,8.9,100.0,300.0,Tarantino,Actor B,2018,200.0
2684,Movie 3436,Horror,5.0,30.0,600.0,Rajamouli,Actor E,2015,570.0
2685,Movie 3437,Fantasy,6.1,100.0,150.0,Nolan,Unknown,2018,50.0
2686,Movie 3438,Fantasy,5.4,30.0,80.0,Cameron,Unknown,2021,50.0
2687,Movie 3439,Comedy,6.47,60.0,150.0,Rajamouli,Actor C,2018,90.0
2688,Movie 344,Thriller,4.0,150.0,20.0,Nolan,Actor A,2016,-130.0
2689,Movie 3440,Drama,6.9,60.0,0.0,Nolan,Actor C,2018,-60.0
2690,Movie 3441,Thriller,8.5,150.0,0.0,Tarantino,Unknown,2016,-150.0
2691,Movie 3442,Horror,5.9,100.0,20.0,Nolan,Actor D,2018,-80.0
2692,Movie 3443,Thriller,6.3,10.0,20.0,Unknown,Unknown,2019,10.0
2693,Movie 3444,Drama,7.6,100.0,20.0,Spielberg,Unknown,2020,-80.0
2694,Movie 3445,Drama,7.6,30.0,600.0,Unknown,Actor E,2021,570.0
2695,Movie 3446,Horror,8.6,60.0,0.0,Unknown,Actor A,2017,-60.0
2696,Movie 3447,Comedy,6.4,60.0,300.0,Scorsese,Actor C,2018,240.0
2697,Movie 3448,Horror,6.3,10.0,300.0,Nolan,Unknown,2020,290.0
2698,Movie 3449,Comedy,6.9,60.0,20.0,Unknown,Actor C,2018,-40.0
2699,Movie 3449,Fantasy,9.3,10.0,0.0,Scorsese,Unknown,2021,-10.0
2700,Movie 345,Action,4.1,30.0,300.0,Unknown,Actor A,2020,270.0
2701,Movie 3451,Comedy,8.6,150.0,20.0,Nolan,Actor C,2018,-130.0
2702,Movie 3452,Comedy,7.8,150.0,150.0,Spielberg,Actor E,2018,0.0
2703,Movie 3453,Drama,6.2,30.0,300.0,Nolan,Actor C,2022,270.0
2704,Movie 3454,Drama,9.3,10.0,0.0,Scorsese,Actor A,2018,-10.0
2705,Movie 3455,Comedy,8.7,150.0,300.0,Tarantino,Actor E,2021,150.0
2706,Movie 3456,Fantasy,5.7,30.0,0.0,Cameron,Actor E,2021,-30.0
2707,Movie 3457,Sci-Fi,4.9,30.0,0.0,Unknown,Actor D,2020,-30.0
2708,Movie 3458,Sci-Fi,6.64,100.0,80.0,Cameron,Actor C,2021,-20.0
2709,Movie 3459,Comedy,7.5,60.0,0.0,Rajamouli,Unknown,2015,-60.0
2710,Movie 346,Fantasy,7.5,10.0,150.0,Spielberg,Actor E,2015,140.0
2711,Movie 3460,Action,8.8,30.0,600.0,Spielberg,Unknown,2018,570.0
2712,Movie 3461,Fantasy,8.8,30.0,0.0,Spielberg,Actor E,2015,-30.0
2713,Movie 3462,Comedy,6.2,60.0,20.0,Rajamouli,Actor E,2016,-40.0
2714,Movie 3463,Fantasy,8.0,30.0,0.0,Tarantino,Actor E,2020,-30.0
2715,Movie 3464,Drama,4.9,10.0,300.0,Unknown,Actor D,2016,290.0
2716,Movie 3465,Horror,8.2,100.0,20.0,Unknown,Unknown,2015,-80.0
2717,Movie 3466,Romance,6.3,100.0,600.0,Spielberg,Actor C,2022,500.0
2718,Movie 3467,Sci-Fi,5.6,60.0,20.0,Unknown,Unknown,2015,-40.0
2719,Movie 3468,Thriller,5.3,60.0,80.0,Spielberg,Actor C,2022,20.0
2720,Movie 3469,Horror,5.5,60.0,600.0,Tarantino,Actor A,2018,540.0
2721,Movie 347,Comedy,6.3,30.0,20.0,Unknown,Actor A,2020,-10.0
2722,Movie 3470,Romance,9.3,60.0,80.0,Tarantino,Unknown,2016,20.0
2723,Movie 3471,Action,8.6,60.0,300.0,Nolan,Actor A,2018,240.0
2724,Movie 3472,Romance,7.0,100.0,300.0,Tarantino,Actor C,2018,200.0
2725,Movie 3473,Fantasy,5.8,150.0,300.0,Spielberg,Actor C,2019,150.0
2726,Movie 3474,Horror,3.7,60.0,600.0,Rajamouli,Actor E,2018,540.0
2727,Movie 3474,Fantasy,6.7,150.0,600.0,Rajamouli,Actor B,2020,450.0
2728,Movie 3476,Fantasy,5.1,150.0,0.0,Cameron,Actor E,2022,-150.0
2729,Movie 3477,Drama,6.47,10.0,20.0,Spielberg,Actor E,2018,10.0
2730,Movie 3478,Drama,3.9,10.0,150.0,Scorsese,Actor C,2022,140.0
2731,Movie 3479,Romance,4.1,100.0,300.0,Nolan,Actor E,2018,200.0
2732,Movie 348,Thriller,7.4,60.0,300.0,Scorsese,Actor A,2015,240.0
2733,Movie 3480,Thriller,7.7,30.0,600.0,Scorsese,Actor B,2021,570.0
2734,Movie 3481,Comedy,9.4,60.0,300.0,Spielberg,Actor D,2016,240.0
2735,Movie 3482,Action,5.2,30.0,0.0,Cameron,Actor D,2019,-30.0
2736,Movie 3483,Comedy,5.2,150.0,300.0,Unknown,Actor E,2018,150.0
2737,Movie 3484,Romance,7.1,30.0,150.0,Rajamouli,Actor E,2018,120.0
2738,Movie 3485,Fantasy,4.7,60.0,0.0,Cameron,Unknown,2022,-60.0
2739,Movie 3486,Sci-Fi,4.1,150.0,150.0,Scorsese,Actor C,2019,0.0
2740,Movie 3487,Sci-Fi,4.9,60.0,80.0,Tarantino,Actor C,2021,20.0
2741,Movie 3488,Drama,8.4,10.0,600.0,Spielberg,Actor D,2018,590.0
2742,Movie 3489,Drama,8.8,150.0,80.0,Rajamouli,Actor E,2016,-70.0
2743,Movie 349,Fantasy,7.6,150.0,150.0,Cameron,Actor E,2016,0.0
2744,Movie 349,Action,4.9,10.0,150.0,Nolan,Actor E,2019,140.0
2745,Movie 3490,Action,8.8,100.0,600.0,Tarantino,Actor A,2018,500.0
2746,Movie 3491,Drama,5.3,150.0,20.0,Rajamouli,Actor C,2015,-130.0
2747,Movie 3492,Fantasy,5.7,150.0,600.0,Spielberg,Actor E,2021,450.0
2748,Movie 3493,Thriller,6.9,60.0,600.0,Spielberg,Unknown,2018,540.0
2749,Movie 3494,Horror,7.0,10.0,80.0,Spielberg,Actor C,2017,70.0
2750,Movie 3495,Fantasy,6.4,30.0,600.0,Rajamouli,Actor C,2016,570.0
2751,Movie 3496,Fantasy,6.51,30.0,600.0,Unknown,Actor B,2016,570.0
2752,Movie 3497,Drama,5.7,10.0,150.0,Spielberg,Actor E,2018,140.0
2753,Movie 3498,Fantasy,9.3,10.0,300.0,Scorsese,Actor B,2019,290.0
2754,Movie 3499,Action,6.3,60.0,80.0,Tarantino,Actor A,2019,20.0
2755,Movie 35,Comedy,4.8,100.0,600.0,Scorsese,Actor B,2022,500.0
2756,Movie 3501,Horror,4.5,100.0,80.0,Spielberg,Actor D,2021,-20.0
2757,Movie 3502,Drama,4.2,30.0,150.0,Spielberg,Actor C,2018,120.0
2758,Movie 3503,Romance,7.5,60.0,0.0,Rajamouli,Actor D,2019,-60.0
2759,Movie 3504,Action,8.8,60.0,300.0,Tarantino,Actor D,2022,240.0
2760,Movie 3505,Romance,4.5,100.0,150.0,Scorsese,Actor D,2021,50.0
2761,Movie 3506,Romance,7.6,60.0,80.0,Nolan,Actor B,2015,20.0
2762,Movie 3507,Horror,6.8,150.0,150.0,Nolan,Actor C,2016,0.0
2763,Movie 3508,Horror,6.0,150.0,300.0,Unknown,Actor D,2018,150.0
2764,Movie 3509,Horror,7.5,100.0,0.0,Nolan,Actor B,2021,-100.0
2765,Movie 351,Comedy,7.8,30.0,0.0,Nolan,Actor C,2021,-30.0
2766,Movie 3510,Horror,5.7,10.0,80.0,Nolan,Actor D,2020,70.0
2767,Movie 3511,Sci-Fi,6.8,60.0,150.0,Nolan,Actor C,2018,90.0
2768,Movie 3512,Sci-Fi,6.7,100.0,300.0,Spielberg,Actor D,2018,200.0
2769,Movie 3513,Drama,6.9,60.0,300.0,Unknown,Actor A,2015,240.0
2770,Movie 3514,Horror,8.3,60.0,80.0,Nolan,Actor A,2020,20.0
2771,Movie 3515,Sci-Fi,6.64,100.0,80.0,Unknown,Actor E,2015,-20.0
2772,Movie 3516,Fantasy,7.0,60.0,20.0,Scorsese,Actor E,2018,-40.0
2773,Movie 3517,Romance,4.1,60.0,300.0,Tarantino,Actor E,2019,240.0
2774,Movie 3518,Fantasy,8.0,150.0,20.0,Unknown,Actor B,2015,-130.0
2775,Movie 3519,Horror,5.8,10.0,300.0,Spielberg,Actor C,2018,290.0
2776,Movie 352,Thriller,6.5,60.0,600.0,Cameron,Actor E,2018,540.0
2777,Movie 3520,Sci-Fi,8.3,10.0,20.0,Scorsese,Actor C,2016,10.0
2778,Movie 3521,Comedy,4.4,60.0,150.0,Nolan,Actor E,2018,90.0
2779,Movie 3522,Sci-Fi,4.6,150.0,20.0,Rajamouli,Actor A,2016,-130.0
2780,Movie 3523,Drama,8.1,10.0,0.0,Spielberg,Unknown,2015,-10.0
2781,Movie 3524,Romance,5.8,100.0,300.0,Rajamouli,Actor B,2018,200.0
2782,Movie 3524,Romance,3.5,150.0,80.0,Scorsese,Actor C,2021,-70.0
2783,Movie 3526,Action,8.0,60.0,0.0,Unknown,Actor A,2020,-60.0
2784,Movie 3527,Sci-Fi,5.5,100.0,80.0,Unknown,Actor D,2018,-20.0
2785,Movie 3528,Comedy,4.0,150.0,150.0,Nolan,Actor B,2020,0.0
2786,Movie 3529,Comedy,5.8,60.0,300.0,Scorsese,Actor E,2019,240.0
2787,Movie 353,Thriller,4.0,60.0,600.0,Rajamouli,Actor B,2021,540.0
2788,Movie 3530,Action,3.8,150.0,600.0,Tarantino,Actor B,2018,450.0
2789,Movie 3531,Action,7.2,60.0,80.0,Cameron,Actor C,2022,20.0
2790,Movie 3532,Comedy,5.7,30.0,600.0,Tarantino,Actor D,2016,570.0
2791,Movie 3533,Fantasy,6.1,150.0,0.0,Tarantino,Actor B,2016,-150.0
2792,Movie 3534,Action,6.59,60.0,80.0,Rajamouli,Actor A,2017,20.0
2793,Movie 3535,Romance,6.7,60.0,150.0,Unknown,Actor A,2021,90.0
2794,Movie 3536,Comedy,6.3,60.0,80.0,Unknown,Actor A,2021,20.0
2795,Movie 3537,Thriller,4.2,60.0,0.0,Nolan,Actor C,2019,-60.0
2796,Movie 3538,Romance,6.7,60.0,20.0,Rajamouli,Unknown,2019,-40.0
2797,Movie 3539,Horror,7.7,150.0,80.0,Rajamouli,Actor C,2016,-70.0
2798,Movie 354,Romance,4.0,100.0,150.0,Nolan,Actor C,2022,50.0
2799,Movie 3540,Sci-Fi,6.5,10.0,300.0,Unknown,Actor E,2018,290.0
2800,Movie 3541,Horror,7.5,150.0,150.0,Unknown,Actor D,2018,0.0
2801,Movie 3542,Action,3.9,10.0,300.0,Scorsese,Actor C,2020,290.0
2802,Movie 3543,Sci-Fi,3.9,30.0,600.0,Cameron,Actor D,2021,570.0
2803,Movie 3544,Sci-Fi,4.1,30.0,80.0,Spielberg,Actor B,2019,50.0
2804,Movie 3545,Comedy,4.5,10.0,20.0,Cameron,Actor B,2015,10.0
2805,Movie 3546,Thriller,4.5,10.0,0.0,Spielberg,Actor C,2021,-10.0
2806,Movie 3547,Thriller,4.8,60.0,300.0,Tarantino,Actor E,2018,240.0
2807,Movie 3548,Horror,7.9,60.0,20.0,Nolan,Actor E,2022,-40.0
2808,Movie 3549,Comedy,8.5,60.0,600.0,Spielberg,Actor B,2022,540.0
2809,Movie 355,Comedy,7.5,60.0,600.0,Scorsese,Actor B,2022,540.0
2810,Movie 3551,Drama,7.9,100.0,150.0,Unknown,Actor E,2018,50.0
2811,Movie 3552,Romance,3.5,30.0,300.0,Unknown,Actor D,2015,270.0
2812,Movie 3553,Comedy,6.47,100.0,20.0,Tarantino,Actor C,2018,-80.0
2813,Movie 3554,Fantasy,7.9,60.0,20.0,Scorsese,Actor D,2022,-40.0
2814,Movie 3555,Romance,8.6,100.0,20.0,Nolan,Actor C,2016,-80.0
2815,Movie 3556,Drama,4.2,150.0,300.0,Tarantino,Actor C,2016,150.0
2816,Movie 3557,Horror,8.7,30.0,0.0,Cameron,Unknown,2018,-30.0
2817,Movie 3558,Fantasy,3.8,60.0,150.0,Rajamouli,Actor D,2016,90.0
2818,Movie 3559,Fantasy,7.1,60.0,0.0,Nolan,Actor B,2016,-60.0
2819,Movie 356,Fantasy,8.0,60.0,600.0,Spielberg,Actor B,2018,540.0
2820,Movie 3560,Comedy,3.9,10.0,300.0,Nolan,Actor B,2018,290.0
2821,Movie 3561,Comedy,3.5,100.0,20.0,Nolan,Actor A,2019,-80.0
2822,Movie 3562,Thriller,7.4,60.0,150.0,Rajamouli,Actor C,2019,90.0
2823,Movie 3563,Romance,8.6,10.0,0.0,Nolan,Unknown,2015,-10.0
2824,Movie 3564,Fantasy,6.8,60.0,20.0,Rajamouli,Actor C,2016,-40.0
2825,Movie 3565,Drama,5.3,100.0,600.0,Nolan,Actor E,2022,500.0
2826,Movie 3566,Romance,8.5,60.0,80.0,Spielberg,Actor C,2020,20.0
2827,Movie 3567,Action,5.7,150.0,0.0,Spielberg,Actor C,2020,-150.0
2828,Movie 3568,Action,6.2,10.0,20.0,Nolan,Actor E,2015,10.0
2829,Movie 3569,Fantasy,8.6,60.0,80.0,Tarantino,Actor E,2017,20.0
2830,Movie 357,Romance,5.0,60.0,20.0,Spielberg,Actor E,2016,-40.0
2831,Movie 3570,Action,9.2,60.0,20.0,Nolan,Actor E,2017,-40.0
2832,Movie 3571,Fantasy,7.6,30.0,300.0,Nolan,Actor D,2021,270.0
2833,Movie 3572,Horror,6.42,100.0,0.0,Cameron,Actor C,2017,-100.0
2834,Movie 3573,Action,4.3,30.0,300.0,Rajamouli,Actor E,2019,270.0
2835,Movie 3574,Drama,5.2,60.0,80.0,Unknown,Actor E,2015,20.0
2836,Movie 3574,Horror,8.7,150.0,20.0,Scorsese,Actor B,2021,-130.0
2837,Movie 3576,Sci-Fi,6.0,100.0,150.0,Cameron,Unknown,2015,50.0
2838,Movie 3577,Romance,7.0,10.0,600.0,Unknown,Actor B,2017,590.0
2839,Movie 3578,Comedy,5.3,150.0,20.0,Rajamouli,Actor C,2016,-130.0
2840,Movie 3579,Sci-Fi,8.5,60.0,20.0,Tarantino,Actor D,2018,-40.0
2841,Movie 358,Sci-Fi,6.3,150.0,150.0,Cameron,Actor A,2015,0.0
2842,Movie 3580,Comedy,4.6,10.0,80.0,Tarantino,Actor D,2018,70.0
2843,Movie 3581,Fantasy,5.5,150.0,300.0,Spielberg,Actor E,2015,150.0
2844,Movie 3582,Sci-Fi,6.2,10.0,80.0,Nolan,Actor C,2016,70.0
2845,Movie 3583,Romance,4.9,150.0,150.0,Tarantino,Actor B,2016,0.0
2846,Movie 3584,Thriller,7.9,150.0,20.0,Nolan,Actor E,2018,-130.0
2847,Movie 3585,Action,4.8,30.0,20.0,Unknown,Actor D,2021,-10.0
2848,Movie 3586,Comedy,4.2,30.0,300.0,Scorsese,Actor A,2018,270.0
2849,Movie 3587,Comedy,4.9,60.0,20.0,Spielberg,Actor D,2019,-40.0
2850,Movie 3588,Romance,6.2,10.0,0.0,Unknown,Unknown,2022,-10.0
2851,Movie 3589,Romance,8.1,60.0,0.0,Rajamouli,Actor D,2018,-60.0
2852,Movie 359,Sci-Fi,5.3,100.0,0.0,Scorsese,Actor D,2015,-100.0
2853,Movie 3590,Comedy,7.9,150.0,600.0,Tarantino,Actor D,2018,450.0
2854,Movie 3591,Romance,6.48,60.0,300.0,Scorsese,Actor B,2018,240.0
2855,Movie 3592,Thriller,4.6,100.0,80.0,Unknown,Actor C,2017,-20.0
2856,Movie 3593,Romance,5.1,60.0,150.0,Rajamouli,Unknown,2022,90.0
2857,Movie 3594,Horror,4.1,150.0,20.0,Unknown,Actor C,2018,-130.0
2858,Movie 3595,Romance,3.8,60.0,20.0,Spielberg,Actor B,2019,-40.0
2859,Movie 3596,Drama,5.1,30.0,300.0,Spielberg,Actor A,2018,270.0
2860,Movie 3597,Sci-Fi,7.9,150.0,80.0,Unknown,Actor D,2021,-70.0
2861,Movie 3598,Comedy,6.8,100.0,600.0,Nolan,Actor C,2019,500.0
2862,Movie 3599,Action,7.5,100.0,20.0,Unknown,Actor D,2015,-80.0
2863,Movie 3599,Fantasy,9.4,150.0,80.0,Cameron,Actor E,2018,-70.0
2864,Movie 36,Horror,8.4,150.0,20.0,Cameron,Unknown,2017,-130.0
2865,Movie 360,Fantasy,8.4,100.0,300.0,Nolan,Unknown,2022,200.0
2866,Movie 3601,Fantasy,8.4,60.0,150.0,Scorsese,Actor A,2021,90.0
2867,Movie 3602,Comedy,5.1,60.0,600.0,Spielberg,Actor E,2015,540.0
2868,Movie 3603,Drama,4.2,30.0,300.0,Spielberg,Unknown,2018,270.0
2869,Movie 3604,Drama,9.2,150.0,20.0,Nolan,Actor C,2015,-130.0
2870,Movie 3605,Fantasy,5.5,10.0,300.0,Tarantino,Actor B,2021,290.0
2871,Movie 3606,Comedy,7.7,100.0,0.0,Rajamouli,Actor E,2018,-100.0
2872,Movie 3607,Thriller,4.1,150.0,150.0,Unknown,Unknown,2019,0.0
2873,Movie 3608,Sci-Fi,8.0,60.0,300.0,Rajamouli,Actor C,2022,240.0
2874,Movie 3609,Action,9.0,150.0,80.0,Tarantino,Actor A,2015,-70.0
2875,Movie 361,Horror,6.42,60.0,20.0,Scorsese,Unknown,2021,-40.0
2876,Movie 3610,Sci-Fi,6.64,10.0,600.0,Rajamouli,Unknown,2015,590.0
2877,Movie 3611,Romance,5.3,60.0,0.0,Scorsese,Actor D,2018,-60.0
2878,Movie 3612,Horror,8.5,60.0,600.0,Tarantino,Actor E,2015,540.0
2879,Movie 3613,Fantasy,7.9,30.0,80.0,Cameron,Actor A,2016,50.0
2880,Movie 3614,Romance,7.3,30.0,150.0,Tarantino,Actor B,2018,120.0
2881,Movie 3615,Horror,4.6,60.0,20.0,Spielberg,Actor D,2019,-40.0
2882,Movie 3616,Thriller,9.1,30.0,150.0,Unknown,Actor C,2019,120.0
2883,Movie 3617,Action,5.8,60.0,150.0,Unknown,Actor D,2017,90.0
2884,Movie 3618,Romance,4.5,150.0,80.0,Spielberg,Actor E,2020,-70.0
2885,Movie 3619,Drama,7.8,100.0,600.0,Scorsese,Actor E,2021,500.0
2886,Movie 362,Thriller,6.3,30.0,600.0,Tarantino,Actor C,2019,570.0
2887,Movie 3620,Comedy,6.4,60.0,600.0,Cameron,Unknown,2022,540.0
2888,Movie 3621,Sci-Fi,8.2,60.0,150.0,Cameron,Actor E,2017,90.0
2889,Movie 3622,Thriller,8.8,30.0,600.0,Scorsese,Actor C,2022,570.0
2890,Movie 3623,Fantasy,3.7,30.0,20.0,Rajamouli,Actor A,2022,-10.0
2891,Movie 3624,Action,3.6,150.0,150.0,Unknown,Unknown,2015,0.0
2892,Movie 3624,Comedy,7.7,10.0,0.0,Scorsese,Actor E,2020,-10.0
2893,Movie 3626,Sci-Fi,9.0,60.0,150.0,Rajamouli,Unknown,2015,90.0
2894,Movie 3627,Comedy,6.6,60.0,150.0,Unknown,Actor B,2021,90.0
2895,Movie 3628,Horror,7.4,60.0,600.0,Scorsese,Actor C,2016,540.0
2896,Movie 3629,Sci-Fi,6.64,100.0,600.0,Spielberg,Actor A,2019,500.0
2897,Movie 363,Fantasy,9.3,150.0,20.0,Rajamouli,Actor E,2020,-130.0
2898,Movie 3630,Horror,7.6,100.0,20.0,Tarantino,Actor B,2021,-80.0
2899,Movie 3631,Thriller,6.9,60.0,600.0,Cameron,Actor D,2018,540.0
2900,Movie 3632,Action,6.9,150.0,0.0,Scorsese,Actor D,2017,-150.0
2901,Movie 3633,Sci-Fi,5.8,60.0,600.0,Tarantino,Actor C,2018,540.0
2902,Movie 3634,Fantasy,6.5,30.0,150.0,Unknown,Actor B,2016,120.0
2903,Movie 3635,Sci-Fi,5.4,60.0,600.0,Nolan,Actor B,2016,540.0
2904,Movie 3636,Thriller,9.0,150.0,80.0,Spielberg,Actor A,2018,-70.0
2905,Movie 3637,Drama,4.0,60.0,600.0,Scorsese,Actor B,2016,540.0
2906,Movie 3638,Comedy,8.4,60.0,80.0,Spielberg,Actor E,2017,20.0
2907,Movie 3639,Sci-Fi,5.5,100.0,0.0,Rajamouli,Actor E,2015,-100.0
2908,Movie 364,Horror,6.0,30.0,300.0,Scorsese,Actor B,2016,270.0
2909,Movie 3640,Drama,4.1,150.0,600.0,Rajamouli,Actor E,2021,450.0
2910,Movie 3641,Horror,6.8,10.0,80.0,Rajamouli,Unknown,2015,70.0
2911,Movie 3642,Romance,5.0,60.0,80.0,Unknown,Unknown,2016,20.0
2912,Movie 3643,Romance,7.4,10.0,80.0,Scorsese,Actor A,2018,70.0
2913,Movie 3644,Drama,6.3,100.0,80.0,Spielberg,Actor C,2021,-20.0
2914,Movie 3645,Horror,5.1,10.0,300.0,Cameron,Actor A,2017,290.0
2915,Movie 3646,Fantasy,8.6,100.0,80.0,Spielberg,Actor D,2017,-20.0
2916,Movie 3647,Fantasy,7.5,60.0,150.0,Tarantino,Unknown,2020,90.0
2917,Movie 3648,Drama,6.47,30.0,80.0,Spielberg,Actor C,2019,50.0
2918,Movie 3649,Fantasy,4.0,10.0,300.0,Nolan,Actor A,2015,290.0
2919,Movie 3649,Action,3.7,60.0,20.0,Nolan,Actor B,2018,-40.0
2920,Movie 365,Horror,8.6,60.0,0.0,Spielberg,Actor C,2018,-60.0
2921,Movie 3651,Sci-Fi,8.3,60.0,300.0,Cameron,Unknown,2020,240.0
2922,Movie 3652,Comedy,8.3,60.0,150.0,Nolan,Actor C,2015,90.0
2923,Movie 3653,Drama,4.9,150.0,20.0,Spielberg,Actor E,2015,-130.0
2924,Movie 3654,Romance,6.7,100.0,80.0,Tarantino,Unknown,2015,-20.0
2925,Movie 3655,Thriller,3.8,150.0,80.0,Nolan,Actor C,2021,-70.0
2926,Movie 3656,Thriller,8.4,30.0,80.0,Spielberg,Actor B,2018,50.0
2927,Movie 3657,Sci-Fi,4.8,10.0,150.0,Spielberg,Actor B,2018,140.0
2928,Movie 3658,Sci-Fi,3.7,100.0,150.0,Cameron,Actor E,2018,50.0
2929,Movie 3659,Fantasy,4.8,10.0,80.0,Tarantino,Actor D,2016,70.0
2930,Movie 366,Romance,6.2,30.0,20.0,Spielberg,Actor A,2020,-10.0
2931,Movie 3660,Action,5.4,150.0,0.0,Cameron,Actor D,2015,-150.0
2932,Movie 3661,Sci-Fi,8.3,100.0,0.0,Unknown,Actor B,2015,-100.0
2933,Movie 3662,Thriller,8.8,60.0,80.0,Unknown,Actor B,2015,20.0
2934,Movie 3663,Action,7.3,30.0,80.0,Scorsese,Actor C,2022,50.0
2935,Movie 3664,Romance,6.1,60.0,20.0,Tarantino,Actor E,2022,-40.0
2936,Movie 3665,Horror,6.8,100.0,80.0,Cameron,Actor C,2020,-20.0
2937,Movie 3666,Horror,5.7,100.0,20.0,Scorsese,Unknown,2018,-80.0
2938,Movie 3667,Comedy,6.47,150.0,20.0,Cameron,Actor D,2019,-130.0
2939,Movie 3668,Comedy,8.5,30.0,0.0,Cameron,Actor E,2019,-30.0
2940,Movie 3669,Romance,6.6,30.0,150.0,Nolan,Actor A,2019,120.0
2941,Movie 367,Comedy,3.9,10.0,600.0,Unknown,Actor B,2021,590.0
2942,Movie 3670,Action,5.7,10.0,20.0,Scorsese,Actor E,2017,10.0
2943,Movie 3671,Comedy,4.5,60.0,80.0,Tarantino,Unknown,2017,20.0
2944,Movie 3672,Action,9.5,100.0,80.0,Scorsese,Actor B,2018,-20.0
2945,Movie 3673,Romance,7.3,60.0,80.0,Spielberg,Unknown,2015,20.0
2946,Movie 3674,Drama,7.4,100.0,150.0,Nolan,Actor E,2015,50.0
2947,Movie 3674,Action,4.1,150.0,0.0,Tarantino,Actor C,2017,-150.0
2948,Movie 3676,Sci-Fi,6.0,150.0,600.0,Nolan,Actor C,2018,450.0
2949,Movie 3677,Horror,3.9,60.0,150.0,Unknown,Actor A,2020,90.0
2950,Movie 3678,Romance,5.6,60.0,300.0,Nolan,Actor B,2016,240.0
2951,Movie 3679,Drama,8.1,30.0,20.0,Rajamouli,Actor C,2018,-10.0
2952,Movie 368,Action,5.3,60.0,80.0,Tarantino,Actor D,2017,20.0
2953,Movie 3680,Thriller,5.2,60.0,300.0,Nolan,Actor C,2018,240.0
2954,Movie 3681,Fantasy,7.9,60.0,150.0,Nolan,Actor C,2020,90.0
2955,Movie 3682,Action,7.7,60.0,20.0,Tarantino,Unknown,2015,-40.0
2956,Movie 3683,Fantasy,7.2,30.0,0.0,Scorsese,Actor A,2018,-30.0
2957,Movie 3684,Comedy,8.9,10.0,150.0,Cameron,Actor B,2019,140.0
2958,Movie 3685,Sci-Fi,6.2,60.0,80.0,Scorsese,Actor A,2015,20.0
2959,Movie 3686,Horror,6.42,60.0,300.0,Cameron,Actor C,2018,240.0
2960,Movie 3687,Action,7.9,60.0,0.0,Scorsese,Unknown,2018,-60.0
2961,Movie 3688,Thriller,7.0,150.0,150.0,Scorsese,Actor A,2021,0.0
2962,Movie 3689,Sci-Fi,6.2,100.0,0.0,Nolan,Actor C,2015,-100.0
2963,Movie 369,Comedy,8.0,60.0,20.0,Unknown,Actor D,2018,-40.0
2964,Movie 3690,Sci-Fi,6.6,60.0,80.0,Tarantino,Unknown,2015,20.0
2965,Movie 3691,Action,6.6,150.0,80.0,Tarantino,Actor E,2019,-70.0
2966,Movie 3692,Thriller,8.0,60.0,150.0,Tarantino,Actor E,2022,90.0
2967,Movie 3693,Horror,7.2,150.0,0.0,Tarantino,Actor A,2022,-150.0
2968,Movie 3694,Fantasy,4.5,30.0,600.0,Nolan,Actor C,2020,570.0
2969,Movie 3695,Comedy,8.5,60.0,20.0,Tarantino,Actor D,2021,-40.0
2970,Movie 3696,Sci-Fi,8.8,60.0,600.0,Cameron,Actor C,2016,540.0
2971,Movie 3697,Drama,7.9,100.0,0.0,Scorsese,Actor D,2022,-100.0
2972,Movie 3698,Thriller,4.8,100.0,600.0,Scorsese,Actor E,2020,500.0
2973,Movie 3699,Thriller,5.7,30.0,300.0,Unknown,Actor B,2015,270.0
2974,Movie 3699,Comedy,5.2,30.0,0.0,Tarantino,Actor D,2018,-30.0
2975,Movie 37,Action,6.1,100.0,300.0,Unknown,Actor B,2015,200.0
2976,Movie 370,Thriller,5.0,100.0,0.0,Scorsese,Actor A,2018,-100.0
2977,Movie 3701,Romance,5.5,10.0,150.0,Rajamouli,Actor B,2015,140.0
2978,Movie 3702,Fantasy,8.6,60.0,300.0,Cameron,Actor A,2018,240.0
2979,Movie 3703,Thriller,7.6,10.0,150.0,Cameron,Actor C,2022,140.0
